transaction_id,customer_id,transaction_date,channel,payment_method,product_category,quantity,unit_price,transaction_amount
T0007454,C01230,2021-11-15,Web,Credit Card,Home & Kitchen,3,381.62,1144.86
T0002958,C00494,2021-11-15,Web,Credit Card,Beauty,3,751.29,2253.88
T0005627,C00936,2021-11-15,Mobile App,Cash,Clothing,4,918.98,3675.91
T0006419,C01058,2021-11-15,Web,Cash,Clothing,2,1683.61,3367.21
T0003228,C00537,2021-11-16,Web,Debit Card,Clothing,2,1222.58,2445.17
T0005889,C00973,2021-11-16,Mobile App,Cash,Electronics,2,1458.85,2917.7
T0005806,C00958,2021-11-16,Web,Credit Card,Electronics,1,1284.68,1284.68
T0009552,C01584,2021-11-16,Mobile App,Debit Card,Clothing,3,1055.51,3166.52
T0004495,C00749,2021-11-16,Web,Debit Card,Sports,1,8182.73,8182.73
T0001952,C00320,2021-11-16,Web,Wallet,Electronics,4,302.04,1208.16
T0006932,C01149,2021-11-17,Web,Debit Card,Books,4,983.81,3935.26
T0003327,C00554,2021-11-17,Web,Credit Card,Books,1,3117.18,3117.18
T0003501,C00587,2021-11-17,Web,Debit Card,Books,2,1669.52,3339.03
T0003726,C00626,2021-11-17,Web,Credit Card,Toys,2,935.4,1870.79
T0002128,C00346,2021-11-18,Web,Debit Card,Beauty,2,1264.32,2528.63
T0009814,C00028,2021-11-18,In-Store,Debit Card,Home & Kitchen,2,278.04,556.07
T0005435,C00907,2021-11-18,Mobile App,Debit Card,Beauty,6,370.36,2222.15
T0006054,C01001,2021-11-19,Web,Credit Card,Sports,2,1510.73,3021.46
T0002431,C00401,2021-11-19,Web,Credit Card,Home & Kitchen,2,829.62,1659.24
T0001507,C00248,2021-11-19,Web,Cash,Clothing,2,676.31,1352.62
T0004964,C00827,2021-11-19,Web,Debit Card,Beauty,1,707.67,707.67
T0001093,C00178,2021-11-19,Web,Debit Card,Sports,1,997.35,997.35
T0007804,C01287,2021-11-19,Mobile App,Debit Card,Sports,1,1306.02,1306.02
T0004543,C00756,2021-11-20,Web,Wallet,Books,1,1791.19,1791.19
T0006154,C01017,2021-11-20,Mobile App,Debit Card,Electronics,1,2503.85,2503.85
T0006649,C01100,2021-11-20,Web,Credit Card,Clothing,2,455.44,910.88
T0002095,C00341,2021-11-20,Web,Credit Card,Electronics,2,534.3,1068.61
T0007188,C01186,2021-11-20,Mobile App,Credit Card,Toys,1,984.77,984.77
T0008981,C01487,2021-11-20,Web,Cash,Beauty,2,124.94,249.88
T0008471,C01397,2021-11-21,In-Store,Debit Card,Sports,1,1510.75,1510.75
T0000618,C00098,2021-11-21,Web,Debit Card,Books,2,618.74,1237.49
T0008691,C01433,2021-11-21,In-Store,Credit Card,Sports,2,591.66,1183.33
T0009859,C00035,2021-11-21,Mobile App,Credit Card,Electronics,1,1869.7,1869.7
T0005356,C00895,2021-11-22,Web,Credit Card,Electronics,3,411.57,1234.7
T0006459,C01066,2021-11-22,Web,Wallet,Electronics,2,355.84,711.67
T0007321,C01209,2021-11-22,In-Store,Wallet,Books,1,4411.04,4411.04
T0004212,C00705,2021-11-22,,Credit Card,Home & Kitchen,1,2307.91,2307.91
T0000189,C00030,2021-11-22,Web,Cash,Sports,1,1363.71,1363.71
T0008563,C01414,2021-11-22,In-Store,Credit Card,Electronics,3,826.19,2478.56
T0007171,C01183,2021-11-22,Web,Credit Card,Home & Kitchen,2,575.85,1151.69
T0008538,C01410,2021-11-22,Web,Wallet,Clothing,1,914.3,914.3
T0005117,C00852,2021-11-23,In-Store,Debit Card,Electronics,1,1400.07,1400.07
T0005364,C00896,2021-11-23,Web,Wallet,Sports,4,355.06,1420.24
T0007741,C01276,2021-11-24,Web,Credit Card,Toys,1,1620.97,1620.97
T0008995,C01489,2021-11-25,Mobile App,Debit Card,Books,1,1355.61,1355.61
T0003607,C00603,2021-11-26,Web,Credit Card,Toys,2,686.11,1372.23
T0006992,C01157,2021-11-26,In-Store,Debit Card,Electronics,3,483.56,1450.69
T0009836,C00032,2021-11-26,Mobile App,Cash,Electronics,1,2772.91,2772.91
T0005226,C00873,2021-11-27,Mobile App,Credit Card,Clothing,1,1581.03,1581.03
T0007831,C01291,2021-11-27,Web,Cash,Electronics,2,1592.0,3183.99
T0001381,C00228,2021-11-27,Web,Debit Card,Toys,2,976.27,1952.53
T0005310,C00888,2021-11-28,In-Store,Wallet,Clothing,4,345.26,1381.04
T0006251,C01033,2021-11-28,Web,Debit Card,Home & Kitchen,1,737.75,737.75
T0009067,C01502,2021-11-28,Web,Credit Card,Sports,2,1569.72,3139.44
T0003653,C00612,2021-11-28,Web,Credit Card,Toys,4,186.68,746.73
T0001182,C00193,2021-11-28,Web,Debit Card,Sports,1,434.64,434.64
T0005315,C00888,2021-11-29,Mobile App,Credit Card,Clothing,1,757.98,757.98
T0004861,C00808,2021-11-29,Web,Credit Card,Sports,1,1280.5,1280.5
T0007710,C01271,2021-11-29,Web,Debit Card,Sports,4,913.36,3653.46
T0000820,C00134,2021-11-29,In-Store,Debit Card,Sports,1,2870.65,2870.65
T0002582,C00425,2021-11-30,Mobile App,Credit Card,Beauty,1,2131.19,2131.19
T0006238,C01031,2021-11-30,Web,Credit Card,Clothing,3,652.46,1957.38
T0001227,C00200,2021-11-30,Web,Credit Card,Books,1,701.22,701.22
T0004062,C00679,2021-11-30,Web,Debit Card,Electronics,1,1436.77,1436.77
T0006411,C01057,2021-12-01,Mobile App,Credit Card,Books,1,1513.59,1513.59
T0005652,C00938,2021-12-01,Web,Debit Card,Clothing,1,1810.77,1810.77
T0009417,C01563,2021-12-01,Mobile App,Debit Card,Books,1,1180.36,1180.36
T0004872,C00809,2021-12-01,Mobile App,Debit Card,Beauty,3,1582.4,4747.2
T0002502,C00413,2021-12-02,Web,Debit Card,Toys,1,1734.47,1734.47
T0003350,C00559,2021-12-03,Mobile App,Credit Card,Toys,2,362.19,724.38
T0007906,C01304,2021-12-03,Web,Credit Card,Beauty,3,579.25,1737.75
T0008744,C01442,2021-12-04,Web,Debit Card,Home & Kitchen,1,2052.61,2052.61
T0006432,C01060,2021-12-04,Web,Wallet,Home & Kitchen,1,1685.83,1685.83
T0009026,C01495,2021-12-04,Web,Credit Card,Electronics,2,761.66,1523.31
T0004525,C00754,2021-12-04,Mobile App,Debit Card,Home & Kitchen,1,1237.82,1237.82
T0000214,C00034,2021-12-04,Web,Cash,Clothing,1,2967.0,2967.0
T0005732,C00950,2021-12-04,Mobile App,Debit Card,Clothing,2,295.72,591.44
T0006403,C01055,2021-12-04,Web,Debit Card,Home & Kitchen,2,1456.98,2913.95
T0008079,C01332,2021-12-05,Mobile App,Wallet,Home & Kitchen,2,1176.22,2352.44
T0004839,C00804,2021-12-05,In-Store,Credit Card,Sports,2,434.62,869.24
T0007655,C01263,2021-12-05,Web,Credit Card,Toys,1,3146.91,3146.91
T0004165,C00698,2021-12-05,Web,Debit Card,Beauty,1,742.52,742.52
T0000867,C00141,2021-12-06,In-Store,Cash,Books,2,887.5,1775.01
T0007300,C01204,2021-12-06,Mobile App,Debit Card,Home & Kitchen,1,2435.32,2435.32
T0006709,C01111,2021-12-06,In-Store,Credit Card,Electronics,2,139.98,279.95
T0003494,C00585,2021-12-07,Web,,Toys,3,170.93,512.78
T0008820,C01458,2021-12-07,In-Store,Credit Card,Beauty,2,930.88,1861.75
T0008394,C01384,2021-12-07,Web,Wallet,Sports,4,414.25,1657.01
T0001156,C00190,2021-12-07,Mobile App,Credit Card,Clothing,1,878.89,878.89
T0005166,C00862,2021-12-08,Web,Wallet,Sports,1,1536.76,1536.76
T0002952,C00493,2021-12-08,Mobile App,Credit Card,Beauty,1,2184.1,2184.1
T0006686,C01107,2021-12-08,Mobile App,Credit Card,Books,1,1187.24,1187.24
T0001504,C00247,2021-12-08,Mobile App,Credit Card,Home & Kitchen,1,1123.32,1123.32
T0000692,C00111,2021-12-08,Web,Debit Card,Books,1,1853.89,1853.89
T0000496,C00078,2021-12-09,In-Store,Credit Card,Beauty,1,1304.9,1304.9
T0009809,C00027,2021-12-09,,Debit Card,Beauty,2,589.86,1179.73
T0000690,C00111,2021-12-10,Web,Wallet,Books,2,894.06,1788.12
T0008053,C01328,2021-12-10,Mobile App,Debit Card,Toys,1,795.22,795.22
T0000495,C00077,2021-12-10,Mobile App,Credit Card,Home & Kitchen,1,2352.09,2352.09
T0001858,C00304,2021-12-10,Mobile App,,Books,1,1845.57,1845.57
T0001126,C00184,2021-12-10,Mobile App,Cash,Clothing,1,838.81,838.81
T0003004,C00501,2021-12-11,Web,Debit Card,Beauty,1,1509.04,1509.04
T0006064,C01002,2021-12-11,Mobile App,Credit Card,Electronics,1,1895.47,1895.47
T0000226,C00036,2021-12-12,Web,Cash,Books,1,2315.53,2315.53
T0001971,C00323,2021-12-13,In-Store,Credit Card,Electronics,3,322.43,967.3
T0003325,C00554,2021-12-13,Web,Credit Card,Books,3,597.13,1791.4
T0003358,C00560,2021-12-14,Web,Credit Card,Beauty,3,954.39,2863.18
T0004241,C00710,2021-12-14,Mobile App,Credit Card,Home & Kitchen,1,507.46,507.46
T0006283,C01038,2021-12-14,Mobile App,Credit Card,Electronics,2,2593.29,5186.59
T0009479,C01572,2021-12-14,Mobile App,Debit Card,Clothing,1,1583.87,1583.87
T0002824,C00471,2021-12-15,Web,Credit Card,Sports,3,619.16,1857.47
T0003819,C00641,2021-12-15,Web,Debit Card,Toys,4,754.65,3018.59
T0006503,C01073,2021-12-16,Mobile App,Debit Card,Clothing,1,2849.57,2849.57
T0004791,C00795,2021-12-16,Mobile App,Cash,Books,2,871.25,1742.5
T0005372,C00898,2021-12-17,In-Store,Wallet,Beauty,1,581.55,581.55
T0004979,C00830,2021-12-17,In-Store,Cash,Electronics,1,5029.42,5029.42
T0006861,C01138,2021-12-18,,Wallet,Electronics,1,2083.69,2083.69
T0007267,C01199,2021-12-18,Mobile App,Debit Card,Sports,2,721.88,1443.76
T0001950,C00320,2021-12-18,Mobile App,Wallet,Clothing,1,956.98,956.98
T0002941,C00492,2021-12-18,Mobile App,Debit Card,Electronics,2,891.77,1783.54
T0005547,C00922,2021-12-19,In-Store,Cash,Beauty,4,644.94,2579.76
T0006627,C01095,2021-12-19,Web,Credit Card,Books,1,2685.17,2685.17
T0008569,C01414,2021-12-19,Web,Credit Card,Electronics,1,1486.08,1486.08
T0004244,C00710,2021-12-19,Web,Credit Card,Toys,1,1797.08,1797.08
T0005556,C00924,2021-12-19,In-Store,Cash,Sports,3,754.16,2262.49
T0009275,C01540,2021-12-19,Mobile App,Cash,Electronics,1,1547.31,1547.31
T0008645,C01426,2021-12-20,Mobile App,Cash,Beauty,1,610.53,610.53
T0003074,C00514,2021-12-20,Mobile App,Debit Card,Electronics,1,645.68,645.68
T0002595,C00428,2021-12-20,Web,Credit Card,Home & Kitchen,1,1437.07,1437.07
T0007106,C01173,2021-12-20,Web,Debit Card,Beauty,1,353.67,353.67
T0007123,C01175,2021-12-21,Web,Cash,Books,1,2074.98,2074.98
T0005736,C00950,2021-12-21,In-Store,Credit Card,Beauty,1,2021.59,2021.59
T0001704,C00281,2021-12-22,Mobile App,Wallet,Sports,2,1141.05,2282.1
T0004367,C00731,2021-12-22,Web,Credit Card,Sports,1,1931.44,1931.44
T0009426,C01564,2021-12-22,Web,Wallet,Books,2,653.55,1307.09
T0001727,C00285,2021-12-22,Mobile App,Debit Card,Electronics,2,1680.67,3361.34
T0001589,C00261,2021-12-23,Web,Debit Card,Electronics,2,1740.45,3480.89
T0007013,C01159,2021-12-23,Mobile App,Credit Card,Clothing,1,1698.36,1698.36
T0003401,C00568,2021-12-23,Web,Debit Card,Toys,5,242.83,1214.15
T0009958,C00050,2021-12-23,Web,Debit Card,Clothing,2,1125.03,2250.06
T0001907,C00313,2021-12-23,Mobile App,Credit Card,Books,1,1959.83,1959.83
T0006131,C01013,2021-12-23,Mobile App,Wallet,Home & Kitchen,1,1434.51,1434.51
T0002138,C00347,2021-12-23,Web,Wallet,Beauty,1,2855.91,2855.91
T0009501,C01576,2021-12-24,Web,Credit Card,Clothing,1,2337.46,2337.46
T0000489,C00077,2021-12-24,Web,Debit Card,Home & Kitchen,1,2481.72,2481.72
T0000897,C00147,2021-12-24,Web,Debit Card,Home & Kitchen,1,2020.97,2020.97
T0001068,C00175,2021-12-26,Mobile App,Wallet,Home & Kitchen,1,1942.2,1942.2
T0005401,C00902,2021-12-26,In-Store,Wallet,Beauty,3,801.21,2403.62
T0001121,C00183,2021-12-26,In-Store,Debit Card,Toys,1,1383.61,1383.61
T0007936,C01311,2021-12-26,Web,Debit Card,Clothing,3,209.68,629.03
T0004850,C00807,2021-12-27,Web,Credit Card,Home & Kitchen,2,460.45,920.91
T0009283,C01542,2021-12-27,Mobile App,Debit Card,Toys,1,767.19,767.19
T0002731,C00453,2021-12-27,Web,Debit Card,Home & Kitchen,1,1346.69,1346.69
T0008412,C01388,2021-12-27,Mobile App,Credit Card,Toys,2,1640.65,3281.31
T0000318,C00053,2021-12-27,Web,Credit Card,Toys,1,2384.94,2384.94
T0004889,C00813,2021-12-27,Web,Credit Card,Books,1,2108.16,2108.16
T0002607,C00430,2021-12-28,Web,Credit Card,Toys,2,542.52,1085.04
T0007048,C01164,2021-12-28,Web,Debit Card,Beauty,3,797.11,2391.34
T0005318,C00889,2021-12-28,Web,Debit Card,Beauty,1,1778.62,1778.62
T0008933,C01478,2021-12-29,Mobile App,Debit Card,Sports,1,1381.44,1381.44
T0000249,C00040,2021-12-29,Web,Debit Card,Clothing,1,2798.52,2798.52
T0007460,C01230,2021-12-29,Mobile App,Cash,Electronics,1,1138.55,1138.55
T0005461,C00911,2021-12-30,Web,Debit Card,Electronics,1,1093.72,1093.72
T0008181,C01348,2021-12-30,Web,Credit Card,Books,2,550.86,1101.72
T0003419,C00572,2021-12-30,Mobile App,Debit Card,Sports,1,2795.41,2795.41
T0006698,C01109,2021-12-30,In-Store,,Books,2,129.14,258.28
T0000760,C00125,2021-12-30,Web,Debit Card,Home & Kitchen,2,1817.54,3635.07
T0009616,C01597,2021-12-31,Mobile App,Credit Card,Electronics,1,2782.44,2782.44
T0009530,C01580,2021-12-31,In-Store,Credit Card,Books,2,573.34,1146.68
T0003125,C00523,2021-12-31,Web,Cash,Sports,3,375.52,1126.55
T0009155,C01519,2021-12-31,Mobile App,,Toys,2,323.39,646.77
T0007497,C01237,2022-01-01,Web,Credit Card,Electronics,2,628.2,1256.41
T0003907,C00654,2022-01-01,Mobile App,,Electronics,1,451.96,451.96
T0002951,C00493,2022-01-01,Web,Debit Card,Toys,2,648.32,1296.65
T0006780,C01123,2022-01-01,Web,Credit Card,Electronics,1,1006.32,1006.32
T0008169,C01346,2022-01-01,Mobile App,,Electronics,2,523.64,1047.28
T0008342,C01375,2022-01-02,Web,Credit Card,Sports,2,1397.88,2795.76
T0005677,C00942,2022-01-02,In-Store,Credit Card,Beauty,1,1847.49,1847.49
T0006802,C01127,2022-01-02,In-Store,Wallet,Electronics,2,879.03,1758.06
T0002098,C00342,2022-02-01,In-Store,Credit Card,Toys,1,1587.98,1587.98
T0002030,C00331,2022-01-03,Web,Credit Card,Home & Kitchen,1,2633.43,2633.43
T0007065,C01167,2022-01-03,Mobile App,Wallet,Home & Kitchen,1,1364.32,1364.32
T0000907,C00149,2022-01-03,Mobile App,Credit Card,Books,1,660.48,660.48
T0001794,C00295,2022-01-03,Web,Debit Card,Electronics,1,576.56,576.56
T0007274,C01200,2022-01-04,Mobile App,Cash,Sports,1,1604.87,1604.87
T0001165,C00191,2022-01-04,Mobile App,Debit Card,Electronics,2,393.52,787.04
T0007325,C01209,2022-01-04,In-Store,Cash,Beauty,1,1681.69,1681.69
T0000597,C00095,2022-01-04,Web,Credit Card,Books,3,202.83,608.48
T0005221,C00871,2022-01-05,Mobile App,Debit Card,Books,1,1476.45,1476.45
T0007973,C01317,2022-01-05,Web,Credit Card,Toys,4,324.89,1299.55
T0008494,C01402,2022-01-05,Mobile App,Credit Card,Beauty,2,1057.59,2115.17
T0001366,C00225,2022-01-06,In-Store,Wallet,Sports,1,838.21,838.21
T0008918,C01476,2022-01-06,Web,Credit Card,Toys,5,209.89,1049.47
T0002168,C00354,2022-01-06,Mobile App,Credit Card,Toys,1,600.69,600.69
T0001140,C00186,2022-01-06,In-Store,Debit Card,Books,1,2656.22,2656.22
T0002439,C00403,2022-01-06,Mobile App,Cash,Beauty,2,1099.99,2199.99
T0005607,C00933,2022-01-06,Web,Debit Card,Toys,1,2768.58,2768.58
T0003951,C00661,2022-01-06,Web,Credit Card,Clothing,2,1141.98,2283.96
T0009265,C01538,2022-01-07,Web,Credit Card,Beauty,7,274.29,1920.01
T0008256,C01359,2022-01-07,Web,Cash,Electronics,3,272.42,817.27
T0001425,C00234,2022-01-07,Mobile App,Wallet,Sports,1,536.7,536.7
T0001461,C00240,2022-01-08,Web,Cash,Sports,2,1904.47,3808.94
T0007079,C01169,2022-01-08,In-Store,Cash,Sports,2,413.07,826.13
T0004357,C00729,2022-01-08,Web,Credit Card,Home & Kitchen,1,1585.75,1585.75
T0006042,C00997,2022-01-08,Mobile App,Credit Card,Toys,1,2710.47,2710.47
T0006978,C01155,2022-01-08,Mobile App,Credit Card,Sports,2,1096.05,2192.11
T0003536,C00593,2022-01-08,Web,Debit Card,Books,2,1269.11,2538.21
T0003517,C00590,2022-01-08,Mobile App,Wallet,Sports,1,1189.48,1189.48
T0004820,C00800,2022-01-08,Web,Credit Card,Toys,3,292.89,878.66
T0004811,C00799,2022-01-10,Web,Credit Card,Electronics,2,710.18,1420.37
T0006291,C01040,2022-01-10,Web,Cash,Home & Kitchen,1,2209.45,2209.45
T0008380,C01381,2022-10-01,Mobile App,Debit Card,Home & Kitchen,2,1109.29,2218.58
T0005828,C00962,2022-01-10,Mobile App,Debit Card,Electronics,2,937.31,1874.61
T0003297,C00548,2022-01-10,Mobile App,Credit Card,Electronics,1,1693.02,1693.02
T0001658,C00272,2022-01-10,Web,Cash,Clothing,1,2574.76,2574.76
T0005494,C00915,2022-01-11,Mobile App,Credit Card,Electronics,1,1606.7,1606.7
T0005135,C00857,2022-01-11,Web,Debit Card,Clothing,1,2379.76,2379.76
T0009114,C01512,2022-01-12,Mobile App,Cash,Home & Kitchen,1,1012.27,1012.27
T0004981,C00830,2022-01-12,Web,Cash,Toys,3,979.94,2939.83
T0007703,C01270,2022-01-12,In-Store,Credit Card,Electronics,1,1055.68,1055.68
T0002044,C00333,2022-01-12,In-Store,Credit Card,Home & Kitchen,3,1035.69,3107.07
T0008083,C01333,2022-01-12,Mobile App,Credit Card,Books,1,1502.45,1502.45
T0002857,C00476,2022-01-12,Web,Debit Card,Beauty,1,2131.63,2131.63
T0001401,C00231,2022-01-12,Mobile App,Cash,Home & Kitchen,1,1138.99,1138.99
T0007724,C01273,2022-01-13,Mobile App,Debit Card,Toys,2,424.56,849.13
T0008171,C01347,2022-01-13,In-Store,Credit Card,Books,2,457.42,914.84
T0007336,C01211,2022-01-13,In-Store,Credit Card,Home & Kitchen,1,1081.54,1081.54
T0003619,C00606,2022-01-13,Mobile App,Credit Card,Sports,1,2000.17,2000.17
T0007067,C01167,2022-01-13,Web,Wallet,Electronics,1,2273.35,2273.35
T0000031,C00005,2022-01-13,Web,Credit Card,Electronics,1,3081.11,3081.11
T0006412,C01057,2022-01-13,Mobile App,Credit Card,Beauty,1,1920.24,1920.24
T0003393,C00566,2022-01-13,Mobile App,Debit Card,Beauty,1,2021.13,2021.13
T0006794,C01125,2022-01-14,Web,Cash,Beauty,1,3308.68,3308.68
T0007717,C01272,2022-01-14,Mobile App,Debit Card,Toys,1,576.92,576.92
T0008987,C01487,2022-01-14,Web,Wallet,Electronics,2,705.01,1410.03
T0001283,C00210,2022-01-14,Web,Credit Card,Home & Kitchen,5,156.01,780.06
T0008661,C01428,2022-01-14,Web,Wallet,Sports,1,1269.49,1269.49
T0009829,C00031,2022-01-15,Mobile App,Cash,Sports,1,1416.13,1416.13
T0002352,C00385,2022-01-15,Web,Cash,Sports,3,436.39,1309.18
T0003952,C00661,2022-01-15,Mobile App,Credit Card,Beauty,1,2749.86,2749.86
T0009549,C01584,2022-01-15,Mobile App,Cash,Books,3,179.48,538.44
T0008299,C01368,2022-01-15,Mobile App,Cash,Beauty,1,3578.19,3578.19
T0002350,C00384,2022-01-16,Web,Cash,Home & Kitchen,3,1027.54,3082.62
T0002393,C00394,2022-01-16,In-Store,Debit Card,Clothing,1,2433.92,2433.92
T0007146,C01179,2022-01-16,Web,Credit Card,Books,1,1089.38,1089.38
T0004707,C00782,2022-01-17,Web,Credit Card,Home & Kitchen,1,1826.4,1826.4
T0002069,C00337,2022-01-18,Web,Debit Card,Electronics,1,1527.73,1527.73
T0001326,C00218,2022-01-18,Web,Debit Card,Books,1,1500.34,1500.34
T0007909,C01305,2022-01-18,In-Store,,Clothing,5,168.14,840.7
T0008182,C01348,2022-01-18,Mobile App,Debit Card,Electronics,1,421.97,421.97
T0002896,C00482,2022-01-19,In-Store,Credit Card,Home & Kitchen,1,2604.53,2604.53
T0001382,C00228,2022-01-19,Web,Wallet,Toys,4,660.11,2640.46
T0003535,C00593,2022-01-19,In-Store,Wallet,Clothing,4,295.79,1183.16
T0009051,C01500,2022-01-19,Mobile App,Debit Card,Electronics,2,724.76,1449.52
T0001438,C00236,2022-01-20,Web,Cash,Home & Kitchen,1,2309.96,2309.96
T0006684,C01106,2022-01-20,Web,Cash,Toys,1,352.32,352.32
T0003319,C00552,2022-01-20,Mobile App,Debit Card,Sports,2,889.74,1779.48
T0004560,C00759,2022-01-22,In-Store,Debit Card,Beauty,2,683.14,1366.29
T0009504,C01576,2022-01-22,Web,Debit Card,Clothing,2,1732.53,3465.06
T0002719,C00451,2022-01-22,Web,Cash,Toys,1,3577.6,3577.6
T0008643,C01426,2022-01-22,Web,Credit Card,Books,1,5103.15,5103.15
T0004065,C00679,2022-01-22,Web,Debit Card,Sports,2,216.84,433.67
T0007498,C01237,2022-01-22,Web,Cash,Sports,1,2244.52,2244.52
T0001645,C00270,2022-01-23,Mobile App,Credit Card,Sports,3,591.77,1775.31
T0008528,C01408,2022-01-23,Web,Debit Card,Clothing,4,281.2,1124.81
T0001142,C00187,2022-01-23,Mobile App,Debit Card,Home & Kitchen,3,366.85,1100.56
T0005431,C00906,2022-01-23,Web,Debit Card,Home & Kitchen,2,1566.91,3133.82
T0003824,C00641,2022-01-24,Web,Cash,Electronics,2,1251.62,2503.24
T0005299,C00886,2022-01-24,In-Store,Cash,Electronics,2,645.6,1291.21
T0004836,C00803,2022-01-25,,Cash,Clothing,3,475.96,1427.88
T0006414,C01057,2022-01-25,Web,Credit Card,Toys,1,1283.32,1283.32
T0006821,C01130,2022-01-25,In-Store,Debit Card,Home & Kitchen,1,1247.56,1247.56
T0006666,C01103,2022-01-25,In-Store,Debit Card,Toys,2,1290.53,2581.05
T0009781,C00023,2022-01-26,Mobile App,Credit Card,Clothing,1,3068.56,3068.56
T0001225,C00200,2022-01-26,Mobile App,Debit Card,Toys,1,2019.23,2019.23
T0005918,C00978,2022-01-26,Web,Cash,Electronics,5,277.07,1385.37
T0003314,C00551,2022-01-27,Mobile App,Credit Card,Toys,2,1062.45,2124.9
T0003621,C00606,2022-01-28,Mobile App,,Books,1,415.52,415.52
T0002569,C00423,2022-01-28,In-Store,Debit Card,Toys,1,691.11,691.11
T0006072,C01003,2022-01-29,Web,Debit Card,Electronics,3,500.68,1502.05
T0001374,C00227,2022-01-29,Web,Debit Card,Electronics,1,313.57,313.57
T0006120,C01011,2022-01-29,In-Store,Debit Card,Beauty,3,744.25,2232.76
T0002369,C00389,2022-01-29,Web,Credit Card,Sports,2,270.98,541.96
T0000302,C00050,2022-01-30,Mobile App,Debit Card,Toys,1,1155.48,1155.48
T0006273,C01037,2022-01-30,Web,Wallet,Electronics,1,1835.54,1835.54
T0005919,C00979,2022-01-30,Mobile App,Cash,Toys,6,310.97,1865.79
T0003562,C00597,2022-01-31,Mobile App,Credit Card,Clothing,2,1096.92,2193.83
T0008548,C01411,2022-01-31,Web,Credit Card,Sports,4,121.43,485.74
T0007017,C01159,2022-02-01,Web,Cash,Sports,1,1278.65,1278.65
T0009757,C00020,2022-02-01,Web,Cash,Books,1,2154.81,2154.81
T0001205,C00196,2022-02-01,Web,Cash,Beauty,1,665.65,665.65
T0006087,C01005,2022-02-01,Web,Debit Card,Electronics,1,1690.3,1690.3
T0001546,C00253,2022-02-02,Mobile App,Debit Card,Sports,1,2576.18,2576.18
T0001787,C00294,2022-02-02,Mobile App,Wallet,Home & Kitchen,1,1227.21,1227.21
T0001386,C00229,2022-02-03,Web,Cash,Beauty,1,2583.77,2583.77
T0003566,C00597,2022-02-03,Web,Credit Card,Clothing,1,1634.86,1634.86
T0004519,C00753,2022-02-03,Mobile App,Credit Card,Toys,1,1549.18,1549.18
T0000499,C00078,2022-02-03,Mobile App,Cash,Toys,2,589.92,1179.85
T0004069,C00679,2022-02-04,Web,Credit Card,Toys,1,2934.38,2934.38
T0004091,C00684,2022-02-04,In-Store,Cash,Toys,3,931.8,2795.4
T0003124,C00523,2022-02-05,In-Store,Credit Card,Books,1,1008.18,1008.18
T0003571,C00597,2022-02-05,In-Store,Credit Card,Clothing,1,954.0,954.0
T0001020,C00168,2022-02-05,Mobile App,Credit Card,Home & Kitchen,4,384.44,1537.77
T0004609,C00766,2022-02-06,Mobile App,Debit Card,Toys,2,742.34,1484.67
T0003861,C00646,2022-02-06,Mobile App,Debit Card,Home & Kitchen,2,710.0,1420.0
T0000421,C00068,2022-02-07,Mobile App,,Books,2,589.08,1178.17
T0004264,C00712,2022-02-07,Mobile App,Cash,Beauty,7,305.46,2138.22
T0003782,C00634,2022-02-07,Web,,Toys,1,2484.97,2484.97
T0000259,C00042,2022-02-07,In-Store,Cash,Beauty,1,2926.73,2926.73
T0007039,C01163,2022-02-07,Web,Credit Card,Clothing,3,983.02,2949.07
T0005388,C00900,2022-02-08,Web,Credit Card,Toys,3,626.48,1879.43
T0001312,C00216,2022-02-08,Mobile App,Cash,Beauty,2,596.88,1193.76
T0002800,C00466,2022-02-08,Mobile App,Debit Card,Clothing,1,1282.33,1282.33
T0009778,C00023,2022-02-08,Mobile App,Credit Card,Toys,2,1301.0,2602.0
T0006237,C01031,2022-02-08,Web,,Toys,1,1375.2,1375.2
